date,close
2020-06-13,7605.145559432452
2020-06-14,7703.125903217453
2020-06-15,7896.950453542761
2020-06-16,8350.265334908907
2020-06-17,8292.968791216641
2020-06-18,8109.59396097741
2020-06-19,7897.240732557096
2020-06-20,7707.909846549332
2020-06-21,7693.935010717244
2020-06-22,7776.526011913116
2020-06-23,7844.965070866481
2020-06-24,8043.564264278719
2020-06-25,8050.723492997173
2020-06-26,8405.808883028943
2020-06-27,8343.272144676881
2020-06-28,9028.297129841703
2020-06-29,9202.272600008497
2020-06-30,8970.239811449508
2020-07-01,8686.54005575852
2020-07-02,8816.613804610653
2020-07-03,8761.916559175339
2020-07-04,8953.977900028272
2020-07-05,9085.57566593509
2020-07-06,9070.267675869703
2020-07-07,8844.383439033878
2020-07-08,8446.868939553051
2020-07-09,8337.942775633
2020-07-10,8556.329871226522
2020-07-11,8615.563737106455
2020-07-12,8297.88926354166
2020-07-13,8345.149292531552
2020-07-14,8445.787798943144
2020-07-15,8226.064522322435
2020-07-16,8268.114133789859
2020-07-17,8286.68648068755
2020-07-18,8006.68672848208
2020-07-19,8096.630811137897
2020-07-20,8236.893084781539
2020-07-21,8508.640850185164
2020-07-22,8781.887866248851
2020-07-23,8423.322672997023
2020-07-24,8190.546246672879
2020-07-25,8321.194125038417
2020-07-26,8453.614101188674
2020-07-27,8588.461339751511
2020-07-28,9585.426634219326
2020-07-29,9754.386220729077
2020-07-30,10091.565788838772
2020-07-31,10385.432718501988
2020-08-01,10593.574835276955
2020-08-02,10498.676772603832
2020-08-03,10742.971286779552
2020-08-04,10499.269599738653
2020-08-05,10429.926562586586
2020-08-06,10283.27234106746
2020-08-07,10313.671999427996
2020-08-08,11035.007712847811
2020-08-09,10422.36664263877
2020-08-10,10642.151485449996
2020-08-11,10132.589563067027
2020-08-12,9994.199100915255
2020-08-13,10325.691872780284
2020-08-14,10350.76678883936
2020-08-15,10021.277626606709
2020-08-16,9811.24055368494
2020-08-17,10016.177083798008
2020-08-18,9801.72072675863
2020-08-19,9870.271586441726
2020-08-20,9888.70091533128
2020-08-21,9700.340837174952
2020-08-22,10329.100659662608
2020-08-23,10530.699611740369
2020-08-24,9896.179914015214
2020-08-25,9956.483567313302
2020-08-26,9763.789827250856
2020-08-27,10018.361119845267
2020-08-28,9785.177531827632
2020-08-29,9756.388627119832
2020-08-30,9909.072385797948
2020-08-31,10171.391848613215
2020-09-01,9810.216991818115
2020-09-02,9716.676209085095
2020-09-03,9583.087853022413
2020-09-04,9400.052053967876
2020-09-05,9902.612932721078
2020-09-06,10027.875553041762
2020-09-07,9653.569869391313
2020-09-08,9924.215987416475
2020-09-09,10561.000189155817
2020-09-10,10893.396663609718
2020-09-11,10402.310370404157
2020-09-12,10256.396932052969
2020-09-13,10651.343439230037
2020-09-14,10430.54019535679
2020-09-15,10574.633756997251
2020-09-16,10825.665216197154
2020-09-17,10530.038879885373
2020-09-18,10516.49976991522
2020-09-19,9499.154402718072
2020-09-20,9211.979488721314
2020-09-21,9146.785899561532
2020-09-22,8808.963124076132
2020-09-23,9244.763135027932
2020-09-24,8852.745967929992
2020-09-25,8740.304279254462
2020-09-26,8778.955804207864
2020-09-27,9162.931517304867
2020-09-28,8772.811786277103
2020-09-29,9083.324692398504
2020-09-30,9090.654861219842
2020-10-01,8827.5234969511
2020-10-02,8954.31413701203
2020-10-03,9012.26458546602
2020-10-04,8854.491318590237
2020-10-05,8877.460422916442
2020-10-06,8779.280966931343
2020-10-07,8813.568627472236
2020-10-08,8993.047435993343
2020-10-09,9425.437693567688
2020-10-10,9080.141826604726
2020-10-11,9665.729264400834
2020-10-12,9104.5115639173
2020-10-13,9067.605945109806
2020-10-14,9232.17860605626
2020-10-15,9314.619708652664
2020-10-16,9145.270741910306
2020-10-17,9092.743347473272
2020-10-18,8962.807790079494
2020-10-19,8808.818302932395
2020-10-20,9037.74242715732
2020-10-21,9139.059718510654
2020-10-22,8953.652983251424
2020-10-23,9199.770962995217
2020-10-24,9289.1834047498
2020-10-25,9520.352755592236
2020-10-26,9704.941592376264
2020-10-27,9468.433618331352
2020-10-28,9314.046725339933
2020-10-29,9527.513575372575
2020-10-30,9706.736661857896
2020-10-31,9705.503442136132
2020-11-01,9744.517833534008
2020-11-02,10122.896943319494
2020-11-03,9948.305905677107
2020-11-04,10116.560821872175
2020-11-05,10060.25427430062
2020-11-06,9999.586553781724
2020-11-07,10334.205774100745
2020-11-08,10595.27354898027
2020-11-09,10859.151899599508
2020-11-10,11289.873255607212
2020-11-11,11302.632113532458
2020-11-12,11539.519336187544
2020-11-13,11437.879218743048
2020-11-14,11554.831425948718
2020-11-15,11515.495410027392
2020-11-16,11554.76185542235
2020-11-17,11766.846167215215
2020-11-18,11483.893282985562
2020-11-19,12210.497795046516
2020-11-20,11848.08385338662
2020-11-21,11422.433640369229
2020-11-22,11824.998195211749
2020-11-23,12111.7529921292
2020-11-24,12344.58442047412
2020-11-25,12583.45663821452
2020-11-26,12585.12516448131
2020-11-27,12252.655969977735
2020-11-28,12286.64651313784
2020-11-29,12043.188438946989
2020-11-30,12401.516554169031
2020-12-01,12353.005275912772
2020-12-02,12053.260641733856
2020-12-03,11943.074852574528
2020-12-04,12096.9965280227
2020-12-05,11898.463807545788
2020-12-06,11610.918250895364
2020-12-07,11701.60667876345
2020-12-08,11793.452556039618
2020-12-09,11619.990973697211
2020-12-10,11461.597143397546
2020-12-11,11547.11782894356
2020-12-12,11051.2553723325
2020-12-13,10590.153752080398
2020-12-14,10367.19578599573
2020-12-15,10305.99393153593
2020-12-16,10407.273273031347
2020-12-17,10873.109969413654
2020-12-18,11158.309346380403
2020-12-19,11110.349193241478
2020-12-20,11109.566066534197
2020-12-21,10780.990863264937
2020-12-22,10780.393660197036
2020-12-23,10692.428244197865
2020-12-24,10801.293809804538
2020-12-25,10538.639522613325
2020-12-26,10708.105013402035
2020-12-27,11205.840943065516
2020-12-28,11174.881395800496
2020-12-29,11315.141261991148
2020-12-30,11555.071135341914
2020-12-31,11421.764738101696
2021-01-01,11504.261568675223
2021-01-02,11514.359687630704
2021-01-03,11553.857199421793
2021-01-04,11291.696788328842
2021-01-05,11305.645480401838
2021-01-06,11480.204067062048
2021-01-07,11985.72691153857
2021-01-08,12336.646519664238
2021-01-09,13139.70636904393
2021-01-10,12843.79457244794
2021-01-11,13186.333681514585
2021-01-12,13265.45511432046
2021-01-13,14143.54981747181
2021-01-14,13807.655380391618
2021-01-15,13466.721513715222
2021-01-16,13231.299259465168
2021-01-17,12394.857911367651
2021-01-18,12205.555576625704
2021-01-19,11933.689277695254
2021-01-20,11993.498703847195
2021-01-21,12122.460948774582
2021-01-22,12810.836411197695
2021-01-23,13182.51355877242
2021-01-24,12960.953607665557
2021-01-25,12618.104758195625
2021-01-26,12810.626439733736
2021-01-27,12309.641320099408
2021-01-28,12992.134155766027
2021-01-29,13458.333551157028
2021-01-30,13275.633045329403
2021-01-31,12599.982500887258
2021-02-01,13118.045538825269
2021-02-02,13079.528394413665
2021-02-03,13571.769766596628
2021-02-04,12929.3794986404
2021-02-05,12703.35777437645
2021-02-06,12711.707831071084
2021-02-07,12735.979792436648
2021-02-08,12570.387039831872
2021-02-09,12811.55617487202
2021-02-10,12407.625579825177
2021-02-11,12360.83165240331
2021-02-12,12411.62068979282
2021-02-13,12609.37709043081
2021-02-14,12884.872389205537
2021-02-15,12456.588730294336
2021-02-16,11889.522145954375
2021-02-17,12351.195913107402
2021-02-18,12480.505775062877
2021-02-19,12206.501311688882
2021-02-20,12780.62872106006
2021-02-21,12831.370872020832
2021-02-22,13291.746543568426
2021-02-23,13325.315573097503
2021-02-24,14155.781723353804
2021-02-25,14908.306268686898
2021-02-26,14804.411408557771
2021-02-27,15243.31969637801
2021-02-28,15546.0715139426
2021-03-01,16192.149871788666
2021-03-02,15731.52038806902
2021-03-03,16063.165124169953
2021-03-04,16581.246125843933
2021-03-05,15714.673980038197
2021-03-06,15164.695664208788
2021-03-07,14244.547951109083
2021-03-08,14136.542867936576
2021-03-09,14447.918145129011
2021-03-10,15106.320055604798
2021-03-11,15147.452199656724
2021-03-12,15895.107209601323
2021-03-13,15244.94894405254
2021-03-14,14473.532068919614
2021-03-15,14456.649692914028
2021-03-16,14630.447007394505
2021-03-17,14623.41206751588
2021-03-18,13723.732040911234
2021-03-19,13693.902120679222
2021-03-20,13164.850741959815
2021-03-21,13435.917341870856
2021-03-22,13590.402812508755
2021-03-23,13213.997667169306
2021-03-24,13016.897578595215
2021-03-25,12609.775809535764
2021-03-26,12592.369616503767
2021-03-27,12959.49095539552
2021-03-28,12582.735467413722
2021-03-29,12779.295354188407
2021-03-30,12582.395440295806
2021-03-31,12289.399452734193
2021-04-01,12256.083987049013
2021-04-02,11881.571523526953
2021-04-03,11690.16559467571
2021-04-04,11275.908949676104
2021-04-05,11946.168755448103
2021-04-06,11964.779770108951
2021-04-07,11719.60031191424
2021-04-08,11800.692882927724
2021-04-09,11766.826764872994
2021-04-10,11694.706848315109
2021-04-11,11916.029187129414
2021-04-12,12192.781721194957
2021-04-13,12004.829571185795
2021-04-14,11803.453990683804
2021-04-15,11711.958916107482
2021-04-16,10909.014712280492
2021-04-17,10418.591971953434
2021-04-18,10851.02842602343
2021-04-19,11391.94168280924
2021-04-20,11312.527532464324
2021-04-21,11513.853291788628
2021-04-22,11627.120876928348
2021-04-23,12706.89001713373
2021-04-24,13140.03292010854
2021-04-25,13096.177695675047
2021-04-26,12727.30796235768
2021-04-27,12120.29950505143
2021-04-28,12200.340860956878
2021-04-29,11929.608924300135
2021-04-30,11426.565812363226
2021-05-01,11210.635866840808
2021-05-02,10852.495959543336
2021-05-03,11407.21314085718
2021-05-04,11714.628326056889
2021-05-05,11717.68374432588
2021-05-06,12243.788107561502
2021-05-07,12278.328436567625
2021-05-08,11967.213691751853
2021-05-09,12520.02383794988
2021-05-10,12728.69884767213
2021-05-11,12338.979379216142
2021-05-12,12274.691318187522
2021-05-13,11958.390350660566
2021-05-14,11468.287777046098
2021-05-15,11792.672040366571
2021-05-16,12474.082103271236
2021-05-17,11956.943742039088
2021-05-18,12164.86395865834
2021-05-19,11933.4970404653
2021-05-20,11765.070509220788
2021-05-21,11561.86635583827
2021-05-22,11267.966914664714
2021-05-23,11290.003101071885
2021-05-24,11014.20522088892
2021-05-25,11109.078332975245
2021-05-26,11097.8898993466
2021-05-27,11023.884270822651
2021-05-28,10729.249909595546
2021-05-29,10548.964822159616
2021-05-30,10793.297168616817
2021-05-31,10960.890259088052
2021-06-01,10644.924431404612
2021-06-02,10681.968440167057
2021-06-03,10928.0982305333
2021-06-04,10386.259532688606
2021-06-05,10560.75706178864
2021-06-06,10356.103184071646
2021-06-07,10538.55659632302
2021-06-08,10302.516380054629
2021-06-09,9749.822816059748
2021-06-10,9278.650215618414
2021-06-11,9296.674442747451
2021-06-12,9373.759446287642
2021-06-13,9124.140930800562
2021-06-14,9303.5012290029
2021-06-15,8844.414361377434
2021-06-16,8831.303454953526
2021-06-17,8514.873560211996
2021-06-18,8352.621935794617
2021-06-19,8368.675342215465
2021-06-20,8156.844076461639
2021-06-21,8066.819710109225
2021-06-22,8314.380599989647
2021-06-23,8174.642833241989
2021-06-24,8383.674690699316
2021-06-25,8103.733685085586
2021-06-26,8236.587310820263
2021-06-27,8596.9137787333
2021-06-28,7963.756795844428
2021-06-29,7777.350274052474
2021-06-30,7915.881711183769
2021-07-01,7871.621154301821
2021-07-02,7963.202556123815
2021-07-03,7822.894465920387
2021-07-04,7847.127396230157
2021-07-05,7814.402386963835
2021-07-06,8092.075156059955
2021-07-07,8157.884971195831
2021-07-08,8244.587624176798
2021-07-09,8146.837245861583
2021-07-10,8031.737208056883
2021-07-11,7931.527265908096
2021-07-12,8029.35126721213
2021-07-13,7931.9589746092115
2021-07-14,8004.879422399785
2021-07-15,8507.281856500253
2021-07-16,8733.86259895611
2021-07-17,8652.80618823618
2021-07-18,8968.948729103167
2021-07-19,8863.632990520518
2021-07-20,8326.109170952028
2021-07-21,8078.469125184287
2021-07-22,7629.114316537332
2021-07-23,7552.476777088937
2021-07-24,7560.426146910501
2021-07-25,7944.443774665429
2021-07-26,8026.333680730815
2021-07-27,7977.589628955845
2021-07-28,8180.078144649748
2021-07-29,7641.550395239709
2021-07-30,7699.384986026491
2021-07-31,7881.290315521415
2021-08-01,7535.635936893341
2021-08-02,7797.971176990503
2021-08-03,7881.057719453687
2021-08-04,7786.811007724102
2021-08-05,7938.524997242501
2021-08-06,8483.27282012333
2021-08-07,8533.79908828645
2021-08-08,8601.613926222506
2021-08-09,8487.377379866191
2021-08-10,8275.232572222061
2021-08-11,8485.506848356657
2021-08-12,8271.820446755324
2021-08-13,8293.715848908563
2021-08-14,8179.016052735466
2021-08-15,8300.63307127332
2021-08-16,8387.871588982222
2021-08-17,8653.148079402965
2021-08-18,8525.077230776247
2021-08-19,8460.318629410835
2021-08-20,8216.129201772806
2021-08-21,8110.726141525828
2021-08-22,8206.586933761075
2021-08-23,8397.059013938984
2021-08-24,8168.953244014122
2021-08-25,8386.15082369796
2021-08-26,8731.401405497407
2021-08-27,8844.06308905283
2021-08-28,9346.44013774337
2021-08-29,9134.148124952624
2021-08-30,8797.649386281137
2021-08-31,8332.591497790121
2021-09-01,8710.735576845977
2021-09-02,8886.091130726483
2021-09-03,8875.716262756394
2021-09-04,8954.701783578423
2021-09-05,8656.82657109299
2021-09-06,9296.328506082042
2021-09-07,9337.015147062662
2021-09-08,9372.326280263263
2021-09-09,9581.076091478504
2021-09-10,9724.124211023434
2021-09-11,9794.298554957568
2021-09-12,9566.93141973408
2021-09-13,9707.03004862279
2021-09-14,10259.94961383292
2021-09-15,10679.197845129562
2021-09-16,11194.956099755029
2021-09-17,11028.862466150296
2021-09-18,10706.950433629232
2021-09-19,10671.900079284873
2021-09-20,10695.076750200673
2021-09-21,11051.498156659734
2021-09-22,10495.895813672909
2021-09-23,10982.763785424608
2021-09-24,10936.19426452759
2021-09-25,10801.608732396022
2021-09-26,10479.038873025029
2021-09-27,9964.039170648552
2021-09-28,10215.08430851554
2021-09-29,10242.660327154554
2021-09-30,9851.402717377385
2021-10-01,9473.578142706312
2021-10-02,9382.88245414216
2021-10-03,9857.380878925936
2021-10-04,9785.542844667412
2021-10-05,9349.163523007834
2021-10-06,9284.913342045802
2021-10-07,9213.58935737361
2021-10-08,8472.755969908812
2021-10-09,8463.19153326104
2021-10-10,8408.78983420368
2021-10-11,8588.621819209313
2021-10-12,9069.315669913149
2021-10-13,9380.365544017712
2021-10-14,9309.387500548024
2021-10-15,9005.00984038213
2021-10-16,9704.706255835586
2021-10-17,9726.79953417474
2021-10-18,9735.727556844537
2021-10-19,9733.549162361314
2021-10-20,9796.25796965995
2021-10-21,9758.73034357038
2021-10-22,9595.663323737295
2021-10-23,9443.036926827615
2021-10-24,9438.479735087309
2021-10-25,9289.32586425814
2021-10-26,9095.314824202756
2021-10-27,9128.90297444494
2021-10-28,9063.637557576296
2021-10-29,9477.118796484569
2021-10-30,8728.150681881774
2021-10-31,9018.319845439286
2021-11-01,9359.956849980288
2021-11-02,8782.431535149952
2021-11-03,8696.533840928849
2021-11-04,8603.974666018223
2021-11-05,8244.970804446935
2021-11-06,8056.701013437208
2021-11-07,7792.302037754023
2021-11-08,8205.824805182481
2021-11-09,8440.268106629954
2021-11-10,8766.45621810633
2021-11-11,8960.634642813347
2021-11-12,8661.604347693788
2021-11-13,8529.639539301765
2021-11-14,8659.130017280759
2021-11-15,8345.982674441504
2021-11-16,8528.675842132408
2021-11-17,8471.45045752781
2021-11-18,8380.427905708366
2021-11-19,8563.362582382442
2021-11-20,8681.77589822278
2021-11-21,8592.101965417432
2021-11-22,8895.230412861729
2021-11-23,8611.188806371276
2021-11-24,8774.612534893378
2021-11-25,8935.126853139738
2021-11-26,8856.619315500062
2021-11-27,8947.70070588417
2021-11-28,8616.336861320191
2021-11-29,8859.496871744297
2021-11-30,8814.782423198305
2021-12-01,8680.959123605733
2021-12-02,8958.491789460797
2021-12-03,8773.675320294953
2021-12-04,8407.340694490233
2021-12-05,8018.931010933531
2021-12-06,8168.727036192394
2021-12-07,7859.027063620369
2021-12-08,8276.685826171139
2021-12-09,7763.879900444621
2021-12-10,8162.894345387293
2021-12-11,8218.651191254172
2021-12-12,8198.914976887296
2021-12-13,8068.982076514849
2021-12-14,8169.635232137006
2021-12-15,8164.496196026644
2021-12-16,8438.815564688444
2021-12-17,8471.953354254198
2021-12-18,8514.389816296343
2021-12-19,8425.768927701853
2021-12-20,8415.587492158176
2021-12-21,8497.505267394821
2021-12-22,8065.789072286563
2021-12-23,7743.596589471617
2021-12-24,7920.134506872883
2021-12-25,7964.692891702792
2021-12-26,7924.714115011444
2021-12-27,7933.058981555705
2021-12-28,8019.747096132799
2021-12-29,7893.894885817748
2021-12-30,7713.526162516824
2021-12-31,7762.702650568104
2022-01-01,7538.739493272312
2022-01-02,7634.840198201206
2022-01-03,7248.689006027305
2022-01-04,7476.114225143522
2022-01-05,7585.84806508715
2022-01-06,7647.907069059183
2022-01-07,7877.196902278241
2022-01-08,8274.713604771707
2022-01-09,8530.659614892453
2022-01-10,8063.808800860388
2022-01-11,7758.292785088571
2022-01-12,7616.746167581344
2022-01-13,7626.516407866182
2022-01-14,7748.767716468747
2022-01-15,7583.9334934332655
2022-01-16,7630.218261797318
2022-01-17,7461.121271575447
2022-01-18,7327.973577575726
2022-01-19,7022.398303855291
2022-01-20,6831.410155560658
2022-01-21,6557.808502380765
2022-01-22,6369.0997091633335
2022-01-23,6573.606748828036
2022-01-24,6389.664303913784
2022-01-25,6897.460267484372
2022-01-26,7002.988216235055
2022-01-27,7045.321866228266
2022-01-28,6867.422322028645
2022-01-29,7015.135744135375
2022-01-30,6897.497987291932
2022-01-31,6926.193609813965
2022-02-01,7461.605941705098
2022-02-02,7443.833911119599
2022-02-03,7704.2058208556755
2022-02-04,7545.535446539803
2022-02-05,7541.388007405099
2022-02-06,7945.787541721412
2022-02-07,7800.30802438708
2022-02-08,8228.337889321241
2022-02-09,8407.160720268364
2022-02-10,8269.50184308587
2022-02-11,8430.527502918454
2022-02-12,8680.717177739829
2022-02-13,8846.990228937957
2022-02-14,8434.660841429193
2022-02-15,8254.883507951587
2022-02-16,8197.713824629818
2022-02-17,8183.507163019691
2022-02-18,8339.977153286974
2022-02-19,8388.607810500604
2022-02-20,8056.751710890349
2022-02-21,8152.674877342869
2022-02-22,8306.088426762713
2022-02-23,8449.731539805263
2022-02-24,8727.925615105143
2022-02-25,8950.641893923428
2022-02-26,9078.415908490304
2022-02-27,9063.845311110448
2022-02-28,8616.736444690407
2022-03-01,8732.102021895833
2022-03-02,8790.874575096777
2022-03-03,8866.89247723538
2022-03-04,8531.702153206135
2022-03-05,8259.270431876577
2022-03-06,8524.348293745881
2022-03-07,8518.49501064415
2022-03-08,8696.915066859048
2022-03-09,8708.651999753618
2022-03-10,8720.780401665232
2022-03-11,8970.617802656723
2022-03-12,8836.225910780635
2022-03-13,8866.124370729134
2022-03-14,8747.59972681929
2022-03-15,8637.949554270972
2022-03-16,8562.15013286484
2022-03-17,8623.489489000493
2022-03-18,8503.946722541337
2022-03-19,8828.565191554073
2022-03-20,8596.036507495293
2022-03-21,8552.14386148624
2022-03-22,8443.600635295254
2022-03-23,8814.353537120522
2022-03-24,8870.735812576564
2022-03-25,9149.767789761134
2022-03-26,8746.566700127238
2022-03-27,8821.013172358667
2022-03-28,9060.847027946753
2022-03-29,9087.74433065094
2022-03-30,9382.772599953869
2022-03-31,9241.855989377613
2022-04-01,9637.226499808095
2022-04-02,10306.695170577075
2022-04-03,10199.658525004888
2022-04-04,10068.439146557892
2022-04-05,10512.472761063516
2022-04-06,11015.885272127907
2022-04-07,10848.600232588911
2022-04-08,10717.2713686549
2022-04-09,10632.031140719177
2022-04-10,10208.519965275367
2022-04-11,9932.281923153316
2022-04-12,9638.045788537507
2022-04-13,9420.86276876774
2022-04-14,9415.770353225493
2022-04-15,9486.637602449286
2022-04-16,9932.652009582896
2022-04-17,9640.129237517109
2022-04-18,9929.61915611678
2022-04-19,9870.839133890331
2022-04-20,9861.127103828938
2022-04-21,10065.692090912737
2022-04-22,9731.695711776198
2022-04-23,9848.206418244506
2022-04-24,9902.308192611274
2022-04-25,10053.551472289071
2022-04-26,10145.793403396196
2022-04-27,10898.195338983864
2022-04-28,10695.137988937817
2022-04-29,10530.112986768778
2022-04-30,10338.52583876554
2022-05-01,10171.410665206484
2022-05-02,9982.00258380256
2022-05-03,10343.05656766545
2022-05-04,10788.998769696327
2022-05-05,10609.65983724902
2022-05-06,10350.034382339418
2022-05-07,10501.584416039655
2022-05-08,10332.858700767703
2022-05-09,10534.224981320722
2022-05-10,10603.621196477488
2022-05-11,10126.751714289108
2022-05-12,10601.951118659465
2022-05-13,11178.446313376313
2022-05-14,10978.534772192286
2022-05-15,10856.33218786867
2022-05-16,10954.863843244337
2022-05-17,11070.25913303865
2022-05-18,11294.501935077167
2022-05-19,11981.27695763463
2022-05-20,11923.665983928691
2022-05-21,11644.068925927642
2022-05-22,11168.064315534852
2022-05-23,10928.756136805783
2022-05-24,10923.359416631538
2022-05-25,11516.899112454268
2022-05-26,11343.819248696516
2022-05-27,11425.649460523697
2022-05-28,11425.733017644345
2022-05-29,11838.793812024633
2022-05-30,12742.188167935756
2022-05-31,12545.626368108766
2022-06-01,12367.689450023348
2022-06-02,12761.289018651987
2022-06-03,13028.724094515728
2022-06-04,13757.04566347306
2022-06-05,14004.917987596342
2022-06-06,13860.964758638194
2022-06-07,14113.50661479988
2022-06-08,14589.994227659552
2022-06-09,14956.414133400396
2022-06-10,15191.5023551179
2022-06-11,15685.229838066609
2022-06-12,16243.292555528986
2022-06-13,16924.93858729707
2022-06-14,17262.78230684353
2022-06-15,17184.866006795528
2022-06-16,17269.096091080515
2022-06-17,17902.790217447546
2022-06-18,17472.978774391242
2022-06-19,17674.96989079706
2022-06-20,17475.23982579942
2022-06-21,17499.0471259484
2022-06-22,18178.947331272026
2022-06-23,18292.25620171533
2022-06-24,18326.88520689605
2022-06-25,17588.390827690553
2022-06-26,17990.947004379737
2022-06-27,18348.32862873416
2022-06-28,19548.266050174625
2022-06-29,19377.544258560283
2022-06-30,19514.63088589714
2022-07-01,19670.387117437505
2022-07-02,20611.0958111748
2022-07-03,20562.476998628248
2022-07-04,20744.87944830081
2022-07-05,21133.57408235833
2022-07-06,21262.45240125957
2022-07-07,20988.315423069114
2022-07-08,21121.01824052297
2022-07-09,21811.86462281502
2022-07-10,21151.06417280636
2022-07-11,21246.01320822029
2022-07-12,20810.392932377978
2022-07-13,21566.87982645736
2022-07-14,20592.15159850943
2022-07-15,20257.16557198662
2022-07-16,20496.53145703965
2022-07-17,21469.414098126766
2022-07-18,21437.800217714757
2022-07-19,21091.451421797057
2022-07-20,22292.287135914245
