date,open,high,low,close,volume
2026-04-25,77437.13,77885.35,77140.23,77625.0,5685.1142
2026-04-26,77625.0,78961.0,77326.51,78657.55,7963.56162
2026-04-27,78657.55,79485.66,76459.64,77371.32,16046.92418
2026-04-28,77371.32,77478.0,75666.6,76342.77,13210.72383
2026-04-29,76342.78,77904.93,74937.52,75780.0,18279.93022
2026-04-30,75780.0,76669.14,75323.65,76346.57,10381.81607
2026-05-01,76346.58,78914.12,76320.42,78231.13,17315.46502
2026-05-02,78231.13,79199.48,78040.0,78686.85,6150.87642
2026-05-03,78686.84,79447.0,78084.08,78568.57,7425.7929
2026-05-04,78568.58,80776.99,78202.0,79861.01,26042.96135
2026-05-05,79861.01,81791.48,79808.72,80905.52,16947.17995
2026-05-06,80905.53,82850.0,80731.14,81447.01,18798.77396
2026-05-07,81447.01,81708.32,79500.0,80006.0,16154.80338
2026-05-08,80006.0,80500.0,79181.48,80193.17,16001.31009
2026-05-09,80193.18,81080.0,80129.85,80678.4,7548.42177
2026-05-10,80678.41,82479.32,80279.77,82210.07,12034.31882
2026-05-11,82210.07,82380.0,80462.97,81745.65,12951.76056
2026-05-12,81745.66,81788.0,79843.59,80504.47,12386.25676
2026-05-13,80504.47,81324.64,78754.65,79313.61,14810.05643
2026-05-14,79313.61,82048.13,78922.0,81089.99,19727.86807
2026-05-15,81090.0,81664.45,78659.0,79113.21,17351.27079
2026-05-16,79113.2,79227.77,77640.0,78148.05,12132.86192
2026-05-17,78148.05,78599.99,76735.16,77457.67,8442.7022
2026-05-18,77457.67,77800.0,76051.0,77001.87,18745.51678
2026-05-19,77001.88,77414.62,76144.71,76834.36,11024.85978
2026-05-20,76834.36,77853.04,76516.74,77552.23,11296.26307
2026-05-21,77552.24,78200.0,76719.47,77615.52,11318.25841
2026-05-22,77615.52,77900.0,75359.18,75539.5,11272.36134
2026-05-23,75539.5,77404.18,74289.6,76752.01,15086.88814
2026-05-24,76752.0,77543.15,76108.0,77064.96,8398.00156
2026-05-25,77064.96,77905.52,76914.25,77322.01,7672.32197
2026-05-26,77322.01,78080.0,75677.97,75930.01,16953.47629
2026-05-27,75930.01,76174.15,74243.99,74449.3,16877.77483
2026-05-28,74449.31,74590.77,72728.85,73455.93,10316.79831
